account_id,bio_length,has_profile_pic,is_private,username_digit_count,username_length
3297,38,1,1,0,9
3298,47,0,1,1,13
3299,0,0,1,0,9
3300,32,1,1,1,13
3301,0,1,0,1,7
3302,36,1,1,0,15
3303,20,1,1,0,12
3304,0,0,0,2,11
3305,60,1,1,1,12
3306,9,1,0,0,11
3307,32,1,1,1,11
3308,67,1,1,3,15
3309,0,1,1,0,14
3310,23,1,0,1,13
3311,6,1,0,1,12
3312,14,1,1,0,10
3313,95,0,0,0,14
3314,38,1,1,2,8
3315,33,1,1,2,16
3316,40,1,0,0,13
3317,37,0,1,2,15
3318,0,1,1,1,13
3319,100,1,0,2,11
3320,0,1,1,0,14
3321,81,1,1,0,7
3322,44,1,0,2,9
3323,29,1,1,4,11
3324,13,1,1,0,7
3325,110,1,0,0,13
3326,43,1,1,1,15
3327,23,0,1,1,6
3328,5,1,1,1,10
3329,1,1,0,0,11
3330,25,1,0,0,12
3331,0,1,1,1,14
3332,46,1,1,0,10
3333,1,1,0,0,14
3334,57,1,0,0,11
3335,56,1,1,1,9
3336,21,1,1,0,12
3337,42,1,1,0,7
3338,44,0,0,1,10
3339,0,1,0,0,11
3340,81,1,1,1,9
3341,14,1,1,3,19
3342,46,1,1,0,15
3343,47,1,0,0,12
3344,0,0,1,0,12
3345,1,1,0,1,13
3346,51,1,0,1,13
3347,25,1,0,2,16
3348,46,1,1,0,14
3349,26,1,1,0,5
3350,64,1,0,0,14
3351,27,1,1,1,9
3352,71,1,1,0,9
3353,0,1,1,1,14
3354,19,1,1,0,6
3355,3,1,0,0,16
3356,36,1,1,2,14
3357,14,1,0,0,12
3358,15,1,1,0,14
3359,0,1,1,0,15
3360,7,1,0,0,12
3361,23,1,0,0,13
3362,0,1,1,3,8
3363,0,1,1,0,14
3364,25,1,1,1,13
3365,0,1,1,0,15
3366,16,1,0,0,12
3367,10,1,1,1,12
3368,41,1,1,1,8
3369,0,1,1,2,11
3370,75,1,1,0,13
3371,51,1,1,0,13
3372,0,1,1,2,16
3373,13,1,1,0,13
3374,74,1,0,1,11
3375,0,1,1,2,13
3376,21,0,1,1,9
3377,70,1,0,0,15
3378,5,1,1,0,9
3379,60,1,0,2,10
3380,0,1,1,1,8
3381,0,1,1,0,11
3382,64,1,1,1,13
3383,38,1,0,0,16
3384,40,1,1,0,11
3385,0,1,1,0,10
3386,0,0,0,0,5
3387,61,1,0,0,12
3388,31,1,0,0,11
3389,19,1,1,0,11
3390,30,1,0,2,16
3391,73,1,1,0,13
3392,47,1,1,1,10
3393,7,1,1,0,8
3394,0,1,0,0,8
3395,43,1,1,0,10
3396,0,1,0,1,12
3397,0,1,1,2,5
3398,67,1,1,0,11
3399,52,1,1,3,14
3400,36,1,1,1,8
3401,0,1,1,1,11
3402,83,1,1,0,8
3403,57,0,0,0,5
3404,13,1,0,2,9
3405,6,1,1,1,8
3406,25,1,1,1,13
3407,7,1,1,0,13
3408,97,1,1,3,8
3409,10,1,1,0,15
3410,0,1,0,2,13
3411,76,1,0,0,10
3412,4,1,1,1,12
3413,49,1,1,1,8
3414,45,1,1,2,5
3415,21,1,1,1,11
3416,0,1,0,0,7
3417,21,1,1,2,10
3418,0,1,1,0,12
3419,22,1,0,0,5
3420,49,1,0,0,12
3421,80,0,1,1,14
3422,0,1,1,0,5
3423,14,1,0,0,13
3424,5,1,1,0,17
3425,32,1,1,0,10
3426,0,1,0,2,13
3427,0,1,1,0,8
3428,0,1,0,0,14
3429,0,1,1,1,13
3430,1,1,0,0,12
3431,79,1,0,3,12
3432,34,1,0,1,12
3433,25,1,1,2,11
3434,68,1,1,0,8
3435,36,1,1,1,11
3436,39,1,0,0,11
3437,7,1,1,0,8
3438,2,0,1,0,11
3439,0,1,1,2,11
3440,3,1,1,1,10
3441,13,1,0,1,12
3442,34,1,0,2,13
3443,22,1,1,1,9
3444,11,1,0,2,12
3445,0,1,0,3,14
3446,36,1,1,1,8
3447,6,1,1,1,6
3448,35,1,0,2,8
3449,0,0,1,2,13
3450,34,1,0,1,10
3451,48,1,1,0,7
3452,44,0,0,2,15
3453,16,1,0,1,8
3454,54,1,0,2,11
3455,0,1,1,1,13
3456,20,1,0,1,13
3457,16,1,1,1,12
3458,58,0,0,1,9
3459,0,1,0,0,13
3460,0,1,1,2,11
3461,81,1,0,1,12
3462,0,1,1,0,15
3463,50,1,0,1,8
3464,0,1,0,2,12
3465,31,1,1,1,12
3466,70,1,1,0,14
3467,33,1,1,0,16
3468,71,1,1,3,16
3469,6,1,1,0,14
3470,11,1,1,1,9
3471,49,1,1,0,10
3472,8,1,1,2,13
3473,43,1,0,0,7
3474,62,1,1,2,10
3475,52,1,1,0,9
3476,0,1,1,0,8
3477,11,1,0,0,12
3478,32,1,1,0,13
3479,15,1,0,0,13
3480,26,1,1,1,11
3481,33,0,1,0,10
3482,5,1,1,0,10
3483,16,1,1,2,14
3484,0,1,1,0,10
3485,7,1,1,0,10
3486,0,1,1,0,12
3487,27,1,0,0,8
3488,16,1,1,2,11
3489,0,1,1,0,10
3490,83,1,1,1,9
3491,15,1,0,0,10
3492,32,1,1,0,13
3493,1,1,1,0,12
3494,9,1,0,0,12
3495,34,1,1,1,13
3496,12,1,1,0,13
3497,23,1,0,0,11
3498,50,1,1,1,13
3499,5,1,0,0,11
3500,0,1,1,1,12
3501,0,1,1,1,14
3502,71,1,1,1,13
3503,54,0,1,0,7
3504,45,1,0,1,10
3505,8,1,1,0,13
3506,0,1,1,0,5
3507,13,1,1,0,12
3508,20,1,0,1,12
3509,0,1,0,0,19
3510,0,1,1,0,12
3511,0,1,1,1,11
3512,45,1,1,0,15
3513,0,1,0,0,10
3514,33,0,1,1,11
3515,10,1,1,0,11
3516,43,1,1,0,13
3517,34,1,0,1,8
3518,15,1,1,1,14
3519,27,1,1,2,10
3520,19,1,1,0,17
3521,2,1,1,1,7
3522,56,1,0,0,9
3523,9,1,0,1,5
3524,20,1,0,0,20
3525,0,1,1,4,7
3526,32,0,0,0,13
3527,2,1,1,1,13
3528,7,1,1,1,8
3529,0,1,0,0,13
3530,19,1,1,1,8
3531,0,1,1,3,9
3532,46,1,1,0,6
3533,22,1,1,0,13
3534,7,1,0,0,5
3535,0,1,1,2,12
3536,37,0,0,0,11
3537,2,1,0,3,16
3538,67,1,0,1,11
3539,39,1,0,0,14
3540,74,1,1,0,13
3541,27,1,1,0,11
3542,59,1,1,0,14
3543,38,1,1,1,12
3544,8,1,1,1,14
3545,29,1,0,0,8
3546,0,1,1,0,13
3547,92,1,0,0,14
3548,19,1,0,2,8
3549,24,1,0,1,11
3550,36,1,0,1,6
3551,0,1,1,2,6
3552,67,1,0,0,11
3553,0,1,1,0,17
3554,0,1,0,1,17
3555,17,1,0,1,10
3556,0,1,1,1,8
3557,75,1,0,1,14
3558,15,1,1,2,5
3559,0,1,1,1,10
3560,30,1,1,0,9
3561,41,0,0,0,11
3562,9,1,0,0,15
3563,0,1,1,2,5
3564,19,1,1,2,12
3565,7,1,1,0,12
3566,0,1,1,0,11
3567,0,1,1,0,12
3568,28,1,0,0,13
3569,53,1,1,0,12
3570,38,1,0,0,5
3571,0,1,1,0,8
3572,43,1,1,3,16
3573,49,1,1,1,8
3574,70,1,1,0,11
3575,0,1,1,0,9
3576,21,1,1,3,13
3577,42,1,1,2,11
3578,5,1,0,0,13
3579,41,1,1,1,12
3580,22,1,1,0,10
3581,0,1,1,1,5
3582,0,1,1,1,9
3583,65,0,1,2,8
3584,0,1,1,0,7
3585,0,1,1,2,13
3586,34,1,1,1,17
3587,22,1,1,0,5
3588,0,1,1,3,7
3589,5,1,1,0,12
3590,0,1,0,0,10
3591,1,1,1,0,12
3592,107,1,1,1,11
3593,13,1,1,0,15
3594,0,1,0,2,13
3595,91,1,1,0,14
3596,53,1,1,0,14
3597,47,1,0,3,8
3598,0,1,1,0,13
3599,63,1,0,0,13
3600,50,1,1,2,10
3601,28,1,1,0,10
3602,0,1,1,0,10
3603,22,1,0,1,8
3604,81,0,1,1,7
3605,30,0,1,0,18
3606,10,1,1,0,14
3607,15,1,1,2,11
3608,18,1,1,3,7
3609,0,1,0,0,13
3610,21,1,1,2,10
3611,71,1,1,0,11
3612,67,1,0,2,18
3613,0,1,0,0,17
3614,66,1,0,0,5
3615,48,1,0,1,12
3616,44,1,1,2,12
3617,37,1,1,1,12
3618,0,1,1,0,9
3619,9,1,1,0,11
3620,51,1,1,3,8
3621,0,1,0,1,14
3622,0,0,1,0,14
3623,33,1,1,1,16
3624,0,1,0,1,9
3625,50,1,0,0,12
3626,0,1,0,1,17
3627,31,1,1,0,9
3628,34,1,0,0,8
3629,7,1,1,0,12
3630,15,1,0,0,15
3631,0,1,1,0,9
3632,22,0,1,0,17
3633,0,1,1,0,8
3634,15,0,0,0,13
3635,48,1,1,0,9
3636,0,1,0,3,10
3637,7,0,1,0,14
3638,40,1,1,0,10
3639,0,1,1,1,7
3640,85,1,1,2,9
3641,58,1,0,0,13
3642,0,1,1,1,12
3643,0,1,0,2,13
3644,24,1,1,1,9
3645,0,1,1,1,8
3646,55,1,0,0,9
3647,36,1,0,0,9
3648,27,1,0,0,11
3649,4,1,1,0,8
3650,76,1,1,2,14
3651,48,1,1,0,13
3652,43,1,1,2,9
3653,63,1,1,2,11
3654,0,1,1,1,8
3655,66,1,1,0,11
3656,14,1,1,1,9
3657,34,1,1,0,18
3658,18,1,1,0,6
3659,0,0,0,1,7
3660,55,1,0,2,10
3661,0,1,0,0,11
3662,0,1,1,1,11
3663,8,1,1,3,14
3664,0,1,1,0,12
3665,0,1,0,0,8
3666,31,1,1,0,14
3667,11,1,1,1,13
3668,14,1,1,0,15
3669,0,1,1,0,11
3670,24,1,0,2,14
3671,12,1,1,1,5
3672,0,1,1,0,10
3673,16,1,1,0,8
3674,0,1,1,0,13
3675,53,1,0,2,9
3676,10,1,1,1,14
3677,107,1,1,0,13
3678,55,1,1,0,9
3679,18,0,0,0,12
3680,42,1,0,0,10
3681,0,0,0,2,11
3682,55,1,1,2,13
3683,0,1,1,0,10
3684,26,1,1,0,6
3685,0,1,0,0,13
3686,2,1,1,0,14
3687,17,1,1,1,6
3688,25,1,1,2,11
3689,22,1,1,0,8
3690,23,0,1,0,15
3691,0,1,0,0,15
3692,101,1,1,1,9
3693,31,1,1,0,7
3694,38,1,1,2,12
3695,11,0,1,1,8
3696,0,1,1,2,14
3697,28,1,0,0,11
3698,33,1,1,0,16
3699,66,1,1,2,16
3700,92,1,0,0,16
3701,72,1,1,1,12
3702,0,1,1,1,8
3703,7,1,0,1,7
3704,34,1,1,0,13
3705,9,1,0,0,13
3706,21,1,1,0,12
3707,0,1,0,1,7
3708,53,1,1,1,9
3709,0,1,0,0,11
3710,0,1,0,0,9
3711,0,1,1,1,9
3712,20,1,0,0,8
3713,0,1,1,3,11
3714,0,1,1,1,11
3715,61,1,1,0,9
3716,19,1,1,2,11
3717,37,1,0,1,12
3718,0,1,1,1,12
3719,21,1,0,0,8
3720,18,1,0,1,10
3721,0,1,0,2,11
3722,21,1,0,0,11
3723,0,1,0,2,7
3724,38,1,1,2,10
3725,9,1,1,1,13
3726,14,1,0,1,9
3727,51,1,0,1,12
3728,37,1,1,1,11
3729,12,1,0,3,10
3730,0,1,0,2,15
3731,67,1,1,1,10
3732,0,1,0,2,10
3733,44,1,0,1,10
3734,0,0,1,0,16
3735,54,1,0,0,15
3736,57,1,0,0,15
3737,0,1,0,1,14
3738,38,1,0,0,8
3739,35,1,1,1,10
3740,46,1,0,0,9
3741,35,1,1,3,14
3742,0,0,1,2,18
3743,16,1,1,0,13
3744,79,1,0,1,16
3745,0,0,1,0,12
3746,34,1,0,1,12
3747,61,1,0,1,9
3748,0,1,1,0,13
3749,0,1,0,0,14
3750,0,1,1,0,14
3751,36,1,0,0,11
3752,0,1,1,0,12
3753,18,1,0,1,11
3754,69,1,1,1,9
3755,21,1,1,0,14
3756,0,1,1,0,5
3757,27,1,1,0,6
3758,21,1,1,3,9
3759,38,1,1,1,7
3760,77,1,0,2,14
3761,36,0,0,1,10
3762,91,1,0,0,14
3763,38,1,1,0,15
3764,0,1,1,0,11
3765,99,1,1,1,12
3766,19,1,1,1,15
3767,0,0,0,2,14
3768,101,1,0,0,5
3769,0,1,1,3,10
3770,0,1,0,0,13
3771,4,1,1,1,12
3772,28,1,1,0,8
3773,54,1,1,2,6
3774,0,1,1,0,13
3775,54,1,0,0,9
3776,4,1,1,0,11
3777,9,1,1,0,12
3778,80,1,1,2,11
3779,30,1,1,1,8
3780,38,1,1,1,11
3781,21,1,1,0,9
3782,48,1,1,0,16
3783,77,1,1,0,12
3784,0,1,1,0,19
3785,59,1,1,0,7
3786,75,1,1,0,10
3787,40,1,1,0,10
3788,0,1,1,1,9
3789,0,1,0,0,10
3790,102,1,1,2,10
3791,0,0,1,2,8
3792,74,1,0,1,17
3793,36,1,1,1,11
3794,91,0,0,0,14
3795,12,1,1,3,14
3796,0,1,0,0,15
3797,23,1,1,1,8
3798,0,1,1,2,15
3799,113,1,1,0,11
3800,44,1,0,0,17
3801,49,1,0,1,13
3802,49,1,1,0,8
3803,0,0,0,0,15
3804,18,1,1,0,15
3805,27,1,1,1,7
3806,88,0,1,2,13
3807,0,1,1,0,16
3808,0,0,0,0,13
3809,11,1,1,0,8
3810,0,0,0,1,14
3811,0,1,0,1,13
3812,0,1,1,1,10
3813,0,1,0,0,10
3814,60,1,0,0,13
3815,23,1,0,1,8
3816,51,1,1,1,12
3817,3,1,0,2,15
3818,20,1,1,0,16
3819,77,1,1,1,10
3820,75,0,1,0,6
3821,54,1,0,3,9
3822,30,1,1,0,14
3823,40,1,1,0,9
3824,35,1,0,0,14
3825,17,1,1,2,9
3826,9,1,1,2,9
3827,60,1,1,0,11
3828,0,1,1,2,14
3829,73,1,1,1,6
3830,14,1,1,1,12
3831,0,1,1,0,12
3832,5,1,0,1,8
3833,0,1,1,3,12
3834,4,1,1,2,11
3835,3,1,1,1,8
3836,2,1,0,2,11
3837,13,1,1,3,8
3838,21,0,1,1,9
3839,48,1,1,0,14
3840,15,1,0,2,10
3841,34,1,0,0,14
3842,23,0,1,1,11
3843,41,1,0,1,8
3844,24,1,1,0,13
3845,1,1,1,1,13
3846,0,1,1,2,7
3847,30,1,0,1,15
3848,65,1,0,1,16
3849,15,0,1,0,13
3850,0,1,1,0,11
3851,14,1,1,0,17
3852,4,1,1,1,13
3853,1,1,1,0,12
3854,0,1,0,0,16
3855,15,1,1,0,16
3856,31,1,0,0,7
3857,0,1,1,1,10
3858,0,1,1,2,13
3859,0,1,0,3,15
3860,0,1,0,0,8
3861,0,1,1,2,14
3862,16,1,1,0,10
3863,0,1,1,0,13
3864,18,1,1,1,9
3865,0,0,0,0,5
3866,0,1,0,0,6
3867,35,1,0,2,8
3868,1,1,1,0,9
3869,7,1,0,0,11
3870,66,1,1,0,10
3871,0,1,1,0,11
3872,75,0,1,1,10
3873,11,1,1,0,11
3874,0,1,1,0,14
3875,4,1,0,1,11
3876,25,1,1,1,13
3877,65,0,1,0,13
3878,50,1,0,0,11
3879,25,1,1,2,6
3880,65,1,0,0,12
3881,0,1,1,1,9
3882,31,1,0,0,14
3883,33,1,0,1,15
3884,34,1,0,0,10
3885,0,1,0,1,12
3886,0,1,0,1,13
3887,17,1,1,0,9
3888,60,1,1,1,11
3889,87,1,1,0,6
3890,1,1,0,2,14
3891,0,1,0,1,16
3892,50,1,0,0,11
3893,110,1,0,2,9
3894,60,1,1,0,12
3895,0,1,0,3,7
3896,119,0,1,3,10
3897,46,1,1,0,10
3898,0,1,0,2,10
3899,88,1,1,1,12
3900,0,1,1,0,12
3901,2,0,0,0,11
3902,47,1,0,0,14
3903,22,1,1,0,12
3904,24,0,1,0,10
3905,24,1,0,0,11
3906,60,1,0,2,11
3907,0,1,1,0,10
3908,32,0,0,0,13
3909,13,1,1,2,5
3910,0,1,1,0,11
3911,0,1,0,0,12
3912,0,0,1,2,13
3913,0,1,1,1,14
3914,66,1,1,1,11
3915,51,1,1,2,14
3916,16,1,0,0,13
3917,0,0,1,0,12
3918,50,1,1,3,7
3919,67,1,0,0,14
3920,57,1,1,0,11
3921,0,1,0,0,10
3922,0,1,1,1,8
3923,78,1,1,1,5
3924,0,1,0,2,17
3925,39,1,1,0,12
3926,0,1,0,0,8
3927,13,1,0,0,7
3928,42,1,1,1,10
3929,22,1,1,3,14
3930,40,1,0,0,13
3931,0,1,1,0,13
3932,0,1,1,1,8
3933,39,1,0,0,11
3934,46,1,0,2,12
3935,30,1,1,2,11
3936,55,0,1,1,13
3937,0,1,1,2,16
3938,7,1,0,0,12
3939,84,1,0,0,9
3940,66,1,0,0,7
3941,44,1,1,1,12
3942,18,1,0,0,9
3943,58,1,0,1,12
3944,37,1,0,1,12
3945,0,1,0,0,16
3946,56,0,0,2,12
3947,0,1,0,0,12
3948,48,1,0,1,9
3949,0,1,1,0,7
3950,76,1,0,0,14
3951,14,1,0,0,15
3952,0,1,1,0,10
3953,0,1,1,0,5
3954,12,1,0,1,15
3955,23,1,1,0,15
3956,67,1,1,1,11
3957,25,1,1,1,14
3958,0,1,1,2,11
3959,0,1,0,0,12
3960,115,1,0,2,6
3961,27,1,1,0,15
3962,55,1,1,0,6
3963,13,1,1,1,16
3964,0,1,1,0,17
3965,7,1,1,2,5
3966,27,0,0,1,16
3967,7,1,0,0,10
3968,87,1,0,1,12
3969,2,1,0,0,7
3970,0,1,0,3,10
3971,50,1,1,0,8
3972,54,1,0,1,9
3973,24,1,0,0,15
3974,3,1,1,0,14
3975,0,1,0,0,14
3976,64,1,1,1,10
3977,52,1,0,1,9
3978,8,1,1,1,6
3979,25,1,1,1,13
3980,15,1,1,1,17
3981,77,1,0,3,15
3982,0,1,0,0,11
3983,2,1,1,1,13
3984,0,1,0,0,12
3985,33,1,1,1,14
3986,25,1,1,0,16
3987,30,1,1,0,9
3988,0,1,1,1,10
3989,73,1,1,0,10
3990,8,1,0,2,11
3991,63,1,1,0,13
3992,128,1,1,2,11
3993,0,1,1,2,9
3994,34,1,1,0,9
3995,18,1,1,0,8
3996,91,1,1,1,11
3997,13,1,1,0,14
3998,31,1,0,1,12
3999,30,1,1,1,13
4000,19,1,0,0,8
4001,48,1,1,1,8
4002,26,1,0,0,12
4003,39,1,0,2,15
4004,30,1,1,2,14
4005,3,1,0,2,9
4006,14,1,1,0,18
4007,41,1,1,0,5
4008,41,1,1,0,11
4009,65,1,1,1,11
4010,85,1,1,0,10
4011,5,1,0,0,13
4012,27,1,1,0,11
4013,16,1,0,0,7
4014,0,1,0,0,11
4015,42,1,1,1,12
4016,49,1,1,2,14
4017,0,1,0,1,15
4018,10,1,0,1,9
4019,7,1,0,2,16
4020,0,1,1,1,10
4021,22,0,0,0,10
4022,0,1,1,0,10
4023,28,1,0,1,5
4024,32,1,0,0,10
4025,36,1,1,1,15
4026,38,1,1,0,13
4027,74,1,1,0,12
4028,0,1,1,0,12
4029,0,1,1,2,15
4030,45,1,1,0,8
4031,18,1,1,0,14
4032,61,1,0,0,11
4033,42,1,1,2,9
4034,87,1,1,2,13
4035,20,1,1,2,11
4036,0,1,1,0,9
4037,34,1,1,1,8
4038,20,1,0,0,10
4039,41,1,0,1,10
4040,45,1,1,0,15
4041,5,1,0,1,10
4042,0,1,1,0,10
4043,18,1,0,1,15
4044,0,0,1,0,15
4045,26,1,1,2,9
4046,9,1,1,0,7
4047,52,1,0,1,13
4048,0,1,1,1,11
4049,23,1,1,2,9
4050,76,1,0,2,14
4051,45,1,0,0,10
4052,56,1,0,1,17
4053,34,1,1,0,11
4054,0,1,0,2,12
4055,28,0,1,0,18
4056,37,1,0,0,12
4057,0,1,1,1,9
4058,19,1,0,1,8
4059,0,0,0,1,10
4060,12,1,1,1,12
4061,8,1,1,1,14
4062,70,1,0,1,7
4063,3,1,1,0,11
4064,14,1,0,2,15
4065,20,1,0,0,12
4066,3,1,1,0,15
4067,47,1,1,3,7
4068,0,1,0,0,10
4069,61,1,0,1,11
4070,22,1,1,0,13
4071,66,0,1,1,9
4072,0,1,1,0,12
4073,0,0,0,0,13
4074,13,1,1,2,11
4075,40,1,0,0,13
4076,4,1,1,2,12
4077,42,1,1,0,9
4078,56,1,0,0,11
4079,45,1,0,0,7
4080,26,1,0,1,7
4081,26,1,1,0,12
4082,2,1,1,0,5
4083,21,1,0,0,10
4084,0,1,1,0,12
4085,0,1,1,1,11
4086,40,1,1,0,18
4087,7,1,1,3,12
4088,0,1,1,0,10
4089,38,1,1,0,13
4090,36,1,1,0,7
4091,16,1,1,0,14
4092,18,1,1,2,10
4093,37,1,1,2,14
4094,55,1,1,0,12
4095,30,1,0,1,13
4096,0,1,0,2,9
4097,15,1,0,1,8
4098,9,1,1,1,8
4099,0,1,0,1,6
4100,40,1,1,0,10
4101,42,1,1,1,9
4102,47,1,1,3,14
4103,0,1,1,0,8
4104,28,1,1,2,18
4105,23,1,0,1,8
4106,33,1,0,0,8
4107,27,1,1,2,7
4108,22,1,0,1,11
4109,18,1,1,1,10
4110,60,1,1,3,11
4111,0,1,1,3,12
4112,17,1,1,1,14
4113,59,1,1,0,8
4114,0,1,0,0,11
4115,0,1,1,2,14
4116,47,1,1,0,8
4117,0,1,0,0,19
4118,45,1,1,0,18
4119,6,1,1,0,11
4120,37,1,1,3,8
4121,0,1,1,2,8
4122,63,1,1,0,12
4123,0,1,0,0,13
4124,47,1,1,1,6
4125,0,1,1,0,8
4126,83,1,0,0,12
4127,20,1,0,2,7
4128,88,1,1,2,10
4129,0,1,1,0,12
4130,8,1,0,0,11
4131,63,0,0,1,9
4132,0,1,1,2,11
4133,0,1,0,0,13
4134,39,1,1,1,8
4135,0,1,1,0,12
4136,40,1,0,3,12
4137,29,1,1,1,13
4138,0,1,1,0,12
4139,55,1,1,0,12
4140,0,1,1,0,11
4141,49,1,1,0,10
4142,27,1,1,1,13
4143,8,1,0,1,11
4144,0,1,0,1,13
4145,34,1,1,0,13
4146,0,1,0,2,8
4147,63,1,1,2,10
4148,65,1,1,0,11
4149,78,1,0,2,11
4150,32,1,1,1,12
4151,9,1,1,0,12
4152,13,1,1,2,11
4153,10,1,0,0,10
4154,31,1,1,0,14
4155,37,1,1,0,12
4156,64,1,1,0,11
4157,24,1,1,0,10
4158,0,1,1,1,12
4159,9,1,1,0,11
4160,75,0,1,0,7
4161,0,1,1,1,8
4162,48,1,0,0,15
4163,10,1,1,2,12
4164,0,0,1,1,9
4165,36,1,1,0,10
4166,75,1,1,2,9
4167,34,1,1,1,10
4168,14,1,0,0,14
4169,0,1,0,1,11
4170,20,1,1,1,14
4171,0,1,0,0,16
4172,12,1,0,3,10
4173,21,1,0,1,7
4174,0,1,0,1,12
4175,69,1,1,0,9
4176,0,1,1,1,11
4177,17,1,0,1,12
4178,41,1,1,0,17
4179,67,1,1,0,12
4180,0,1,1,0,10
4181,0,1,0,0,13
4182,59,1,1,1,14
4183,0,1,1,0,15
4184,35,1,1,1,8
4185,37,1,1,1,15
4186,0,1,1,1,18
4187,0,1,0,1,15
4188,7,1,0,1,15
4189,0,0,0,1,10
4190,0,0,1,0,16
4191,27,1,1,0,10
4192,20,1,0,0,11
4193,33,1,0,1,10
4194,38,1,0,1,9
4195,0,1,1,1,11
4196,0,1,1,0,8
4197,48,1,0,0,9
4198,74,1,1,0,8
4199,0,1,1,0,16
4200,32,1,0,2,16
4201,50,1,0,0,19
4202,31,1,1,3,11
4203,15,1,1,3,11
4204,1,1,0,1,13
4205,89,1,1,1,7
4206,26,1,0,2,8
4207,36,1,0,0,6
4208,34,1,0,1,14
4209,0,0,1,2,9
4210,25,1,1,0,14
4211,12,1,1,0,10
4212,11,1,1,1,11
4213,33,1,1,0,11
4214,0,1,1,0,12
4215,0,1,1,0,10
4216,40,1,1,0,14
4217,5,1,1,0,11
4218,11,1,1,0,12
4219,0,1,1,2,11
4220,55,1,0,1,8
4221,40,1,1,1,15
4222,47,1,1,1,9
4223,36,1,1,4,14
4224,0,0,1,0,13
4225,31,1,1,0,7
4226,2,1,1,0,11
4227,0,1,0,0,13
4228,40,1,1,0,10
4229,78,1,0,2,11
4230,73,1,0,2,12
4231,44,1,1,0,10
4232,22,1,1,0,12
4233,16,1,1,1,11
4234,0,1,0,1,11
4235,14,0,1,1,8
4236,53,1,1,2,12
4237,84,1,0,1,5
4238,0,1,1,0,12
4239,0,1,1,2,11
4240,5,1,1,1,9
4241,53,1,1,1,7
4242,92,0,0,0,12
4243,67,1,1,1,10
4244,66,1,1,0,12
4245,0,1,1,2,6
4246,0,1,0,0,13
4247,0,1,1,0,14
4248,1,1,1,0,11
4249,53,1,1,0,8
4250,77,1,0,0,12
4251,34,1,0,1,10
4252,14,1,1,0,14
4253,0,1,0,0,11
4254,19,1,0,0,5
4255,30,1,1,0,5
4256,0,1,1,1,9
4257,54,1,0,0,12
4258,9,1,1,1,10
4259,52,1,1,2,13
4260,22,1,0,1,9
4261,33,1,0,0,17
4262,0,1,1,2,11
4263,11,1,1,0,12
4264,44,1,0,0,8
4265,18,0,1,1,10
4266,0,1,0,0,13
4267,27,1,1,2,11
4268,36,1,1,1,5
4269,69,1,1,2,13
4270,61,1,1,0,13
4271,21,1,1,2,13
4272,5,1,1,0,14
4273,15,1,1,2,12
4274,5,1,1,1,18
4275,40,1,1,0,12
4276,58,0,1,2,5
4277,64,1,1,0,12
4278,9,1,1,0,14
4279,6,1,1,0,7
4280,9,1,1,2,10
4281,0,1,1,2,15
4282,0,1,1,0,9
4283,22,1,1,0,10
4284,36,1,1,0,13
4285,39,1,0,1,7
4286,0,1,0,1,11
4287,6,1,1,0,8
4288,14,1,1,0,10
4289,10,1,0,2,12
4290,46,1,0,0,14
4291,0,0,1,0,12
4292,0,1,0,2,9
4293,13,1,1,0,15
4294,0,1,1,1,13
4295,0,1,0,0,5
4296,0,1,1,1,14
4297,15,1,1,1,11
4298,44,1,1,0,11
4299,45,1,0,0,15
4300,76,1,0,0,11
4301,26,1,1,0,14
4302,31,1,0,2,15
4303,14,1,1,1,11
4304,16,1,1,3,12
4305,93,1,0,2,13
4306,32,1,1,2,13
4307,35,1,1,2,14
4308,0,1,0,2,8
4309,37,1,0,3,9
4310,45,1,1,1,7
4311,60,1,0,1,16
4312,44,1,0,1,6
4313,19,1,1,0,15
4314,17,1,1,2,13
4315,20,1,1,2,8
4316,26,1,0,0,7
4317,65,1,1,0,11
4318,59,1,1,0,10
4319,48,1,1,2,12
4320,91,1,1,0,5
4321,0,1,0,0,11
4322,7,1,1,0,8
4323,22,1,0,0,15
4324,0,1,1,0,12
4325,0,1,0,0,10
4326,0,1,1,1,15
4327,12,1,1,0,10
4328,53,1,0,1,11
4329,49,1,1,0,12
4330,0,1,1,2,14
4331,30,1,0,0,11
4332,68,1,1,1,15
4333,0,1,0,2,10
4334,18,1,1,1,8
4335,32,1,0,3,16
4336,23,1,1,0,10
4337,51,1,0,0,13
4338,0,1,1,0,13
4339,0,1,1,1,17
4340,46,1,0,1,10
4341,0,1,1,0,13
4342,50,1,1,3,9
4343,38,1,1,0,10
4344,48,0,0,0,9
4345,7,1,0,1,14
4346,40,1,1,1,14
4347,0,1,0,0,12
4348,9,0,1,1,9
4349,24,1,0,0,9
4350,0,1,1,0,9
4351,30,1,1,1,12
4352,0,1,1,2,6
4353,32,1,1,0,10
4354,81,1,0,0,7
4355,0,1,1,0,13
4356,22,1,1,0,8
4357,0,1,1,0,17
4358,0,1,1,0,14
4359,46,1,1,0,11
4360,8,1,1,0,12
4361,48,1,0,1,13
4362,35,1,1,0,8
4363,21,1,0,2,15
4364,0,0,0,0,11
4365,46,0,0,0,9
4366,33,1,1,1,13
4367,0,1,1,1,8
4368,0,1,0,3,13
4369,0,1,0,0,12
4370,0,1,0,0,9
