account_id,follower_count,following_count,media_count
4573,0,0,170
4574,540,2237,157
4575,103,410,52
4576,1038,1262,194
4577,945,2912,0
4578,594,15,259
4579,876,815,132
4580,393,1833,69
4581,654,1726,0
4582,920,406,11
4583,461,211,123
4584,274,504,125
4585,0,2239,129
4586,338,456,0
4587,676,825,0
4588,722,304,79
4589,557,1473,140
4590,167,905,58
4591,0,0,217
4592,184,0,61
4593,256,0,58
4594,252,0,130
4595,600,1564,189
4596,1109,2111,0
4597,415,1452,0
4598,288,1317,24
4599,272,614,397
4600,415,1544,30
4601,60,1040,45
4602,414,2607,124
4603,537,643,163
4604,447,2131,76
4605,540,1647,183
4606,531,1504,0
4607,0,0,0
4608,607,1704,182
4609,119,613,59
4610,0,286,0
4611,0,0,0
4612,531,738,0
4613,286,779,58
4614,0,0,108
4615,547,0,22
4616,0,1247,99
4617,421,1644,11
4618,458,941,189
4619,699,1933,332
4620,1033,655,15
4621,0,688,109
4622,350,0,100
4623,266,0,72
4624,531,2659,128
4625,449,1912,109
4626,238,0,7
4627,205,905,199
4628,0,641,79
4629,737,461,16
4630,540,322,320
4631,711,1138,45
4632,253,1589,85
4633,124,1160,76
4634,0,620,44
4635,503,582,106
4636,0,1712,0
4637,1058,1223,122
4638,0,819,0
4639,471,707,0
4640,953,1101,254
4641,592,261,0
4642,435,1593,0
4643,8,0,0
4644,0,319,244
4645,656,1375,0
4646,931,0,0
4647,206,0,0
4648,0,809,28
4649,0,0,11
4650,3,0,6
4651,327,1525,257
4652,965,533,0
4653,620,2072,47
4654,483,0,94
4655,220,647,0
4656,152,1157,110
4657,893,0,15
4658,444,1810,98
4659,0,1272,46
4660,118,0,0
4661,49,705,198
4662,165,1143,280
4663,579,135,39
4664,329,0,0
4665,340,1032,219
4666,859,3027,261
4667,109,345,39
4668,1064,2365,34
4669,119,0,49
4670,402,967,0
4671,264,1541,26
4672,415,736,242
4673,535,437,39
4674,531,1494,0
4675,88,2697,111
4676,0,1055,0
4677,1302,211,50
4678,189,548,0
4679,630,3346,0
4680,0,884,137
4681,265,131,70
4682,322,0,0
4683,545,0,70
4684,0,1120,0
4685,431,1420,0
4686,0,335,183
4687,490,729,142
4688,0,0,55
4689,50,882,73
4690,267,1241,57
4691,0,192,110
4692,192,2490,0
4693,0,0,150
4694,0,1037,96
4695,749,1620,29
4696,0,664,5
4697,302,550,148
4698,650,0,41
4699,140,2146,0
4700,61,569,16
4701,453,1299,140
4702,786,1439,0
4703,0,96,19
4704,313,540,173
4705,0,2122,40
4706,223,0,87
4707,382,2941,174
4708,51,0,153
4709,199,0,10
4710,0,881,44
4711,398,3024,155
4712,763,0,158
4713,0,599,48
4714,137,1236,52
4715,556,779,86
4716,821,1139,204
4717,0,3,172
4718,306,125,132
4719,475,591,0
4720,331,0,28
4721,0,698,34
4722,556,343,210
4723,935,259,32
4724,413,1075,192
4725,0,0,0
4726,178,508,5
4727,1029,3137,109
4728,708,0,226
4729,608,2072,35
4730,502,801,0
4731,123,122,0
4732,294,0,90
4733,340,888,0
4734,574,2245,0
4735,932,342,59
4736,786,661,0
4737,0,1787,17
4738,453,1096,0
4739,644,0,0
4740,600,846,0
4741,135,2306,0
4742,1455,706,108
4743,0,0,186
4744,0,1145,18
4745,456,539,0
4746,1158,0,13
4747,57,0,0
4748,270,1751,0
4749,771,0,0
4750,362,0,0
4751,244,707,233
4752,580,79,0
4753,471,848,0
4754,753,535,0
4755,851,0,0
4756,484,216,64
4757,478,1201,52
4758,449,788,64
4759,551,660,53
4760,390,2745,18
4761,369,1499,0
4762,815,1624,50
4763,934,573,167
4764,0,972,252
4765,373,299,32
4766,112,1547,44
4767,253,630,111
4768,519,974,218
4769,619,910,5
4770,327,726,132
4771,0,3778,0
4772,9,56,93
4773,703,47,162
4774,0,1461,0
4775,812,130,1
4776,563,443,160
4777,860,0,124
4778,295,1252,169
4779,0,1265,149
4780,530,419,21
4781,844,1482,294
4782,714,0,72
4783,122,14,0
4784,401,569,27
4785,170,0,7
4786,64,0,143
4787,725,426,9
4788,0,1461,176
4789,36,2068,118
4790,0,179,0
4791,0,1501,43
4792,424,1402,0
4793,802,2003,77
4794,300,383,0
4795,0,0,66
4796,682,817,28
4797,997,0,41
4798,128,0,278
4799,191,433,19
4800,561,394,0
4801,974,890,167
4802,175,1470,166
4803,0,365,0
4804,604,1153,0
4805,667,760,104
4806,371,1710,114
4807,161,550,57
4808,740,663,60
4809,566,358,0
4810,83,577,0
4811,387,0,278
4812,0,0,0
4813,625,1545,77
4814,271,0,41
4815,207,415,154
4816,357,1793,70
4817,384,380,74
4818,703,1600,0
4819,589,134,0
4820,311,0,138
4821,654,0,128
4822,518,2100,0
4823,210,0,0
4824,323,1516,71
4825,314,0,0
4826,557,2104,0
4827,232,3023,247
4828,224,0,213
4829,1103,0,110
4830,719,1543,91
4831,86,1274,0
4832,582,1546,0
4833,413,152,26
4834,515,2796,0
4835,420,866,20
4836,813,0,197
4837,498,483,0
4838,346,0,21
4839,758,2387,137
4840,456,62,0
4841,414,1253,0
4842,486,258,0
4843,334,109,64
4844,373,0,21
4845,150,1362,24
4846,89,2086,0
4847,0,0,0
4848,0,0,123
4849,41,1574,21
4850,304,0,124
4851,408,2003,0
4852,268,0,0
4853,0,0,34
4854,956,1001,44
4855,774,0,139
4856,535,14,11
4857,1080,1110,138
4858,5,0,98
4859,1073,2440,46
4860,9,789,0
4861,458,0,139
4862,0,0,0
4863,375,1768,55
4864,513,1365,52
4865,311,2176,35
4866,635,39,16
4867,406,1050,0
4868,174,1185,0
4869,158,1462,208
4870,671,1908,5
4871,125,4,44
4872,710,626,43
4873,825,114,175
4874,0,690,265
4875,791,1465,75
4876,1137,0,41
4877,463,1890,0
4878,592,0,0
4879,756,427,0
4880,266,2029,0
4881,437,1083,0
4882,0,1095,173
4883,421,0,103
4884,555,0,31
4885,562,1716,177
4886,766,136,0
4887,80,233,0
4888,171,1740,0
4889,1076,0,141
4890,313,1022,0
4891,444,789,59
4892,344,741,165
4893,63,209,205
4894,974,146,54
4895,172,0,99
4896,0,1243,0
4897,201,54,238
4898,0,1745,40
4899,126,512,66
4900,8,0,14
4901,599,499,186
4902,118,320,79
4903,700,1786,139
4904,890,363,96
4905,660,459,34
4906,289,2202,157
4907,422,1269,95
4908,0,2461,0
4909,319,2044,0
4910,48,0,74
4911,628,1766,155
4912,1328,2319,234
4913,555,2327,0
4914,0,1764,60
4915,234,1743,110
4916,415,432,89
4917,402,0,166
4918,97,381,128
4919,461,0,0
4920,0,2131,0
4921,17,452,91
4922,610,2078,164
4923,0,0,73
4924,570,1862,0
4925,0,233,0
4926,1027,0,132
4927,80,2424,20
4928,286,1888,70
4929,492,963,172
4930,158,779,0
4931,423,1198,13
4932,584,945,1
4933,727,0,96
4934,664,319,141
4935,305,2769,0
4936,314,3503,57
4937,1245,2358,151
4938,723,1238,0
4939,25,396,51
4940,406,0,0
4941,244,0,0
4942,319,173,0
4943,0,2965,207
4944,216,2609,19
4945,1044,1515,0
4946,585,0,93
4947,0,1666,0
4948,823,498,0
4949,775,0,220
4950,235,1041,252
4951,636,0,0
4952,49,0,172
4953,194,486,96
4954,928,230,0
4955,268,709,0
4956,0,659,224
4957,345,0,0
4958,340,2314,303
4959,816,0,0
4960,374,0,227
4961,212,405,25
4962,759,632,144
4963,414,2251,207
4964,90,1022,207
4965,800,1329,0
4966,441,1028,0
4967,370,983,49
4968,435,1064,0
4969,0,0,83
4970,172,486,0
4971,370,1944,174
4972,297,4815,0
4973,843,0,0
4974,450,1181,208
4975,688,155,77
4976,373,2859,61
4977,763,0,175
4978,517,1390,151
4979,374,0,0
4980,364,415,9
4981,13,709,0
4982,558,1849,0
4983,354,0,120
4984,182,1429,100
4985,782,764,139
4986,0,1026,195
4987,212,1734,141
4988,752,0,150
4989,487,1581,0
4990,351,157,25
4991,463,1876,161
4992,436,1090,0
4993,0,528,67
4994,239,135,113
4995,972,1594,105
4996,123,2046,97
4997,250,194,122
4998,167,0,77
4999,337,1461,0
5000,152,0,112
5001,551,0,88
5002,443,0,0
5003,657,315,206
5004,0,0,115
5005,242,0,0
5006,285,0,0
5007,539,1408,0
5008,73,0,0
5009,710,393,89
5010,811,2754,0
5011,0,693,179
5012,186,1098,170
5013,171,0,124
5014,1350,2978,62
5015,209,185,158
5016,994,509,28
5017,0,2104,0
5018,0,557,185
5019,113,794,92
5020,54,453,0
5021,269,460,13
5022,105,1127,0
5023,64,1315,275
5024,801,80,58
5025,825,0,75
5026,723,115,135
5027,564,0,0
5028,404,0,175
5029,184,1051,0
5030,14,1713,254
5031,504,1644,24
5032,0,0,169
5033,0,491,0
5034,799,0,0
5035,1078,893,26
5036,516,313,0
5037,782,1355,122
5038,277,724,91
5039,0,0,0
5040,597,0,56
5041,581,750,144
5042,396,837,0
5043,279,0,0
5044,728,0,22
5045,2,802,60
5046,81,0,51
5047,0,0,153
5048,401,285,109
5049,0,240,132
5050,114,0,0
5051,106,18,73
5052,272,759,25
5053,0,1,215
5054,402,817,76
5055,834,351,0
5056,420,917,149
5057,944,1651,118
5058,866,1611,0
5059,659,2074,20
5060,397,1610,22
5061,377,991,189
5062,654,297,79
5063,223,344,136
5064,0,0,5
5065,553,749,94
5066,0,1464,198
5067,10,0,19
5068,369,706,70
5069,334,45,0
5070,0,960,0
5071,431,177,22
5072,729,0,0
5073,0,42,200
5074,843,1264,0
5075,0,644,142
5076,1158,302,78
5077,216,1014,61
5078,423,316,217
5079,0,1907,0
5080,346,0,37
5081,454,551,0
5082,337,0,0
5083,159,386,0
5084,16,0,59
5085,791,1515,0
5086,381,1536,154
5087,943,1554,35
5088,173,774,23
5089,207,0,23
5090,673,0,47
5091,0,2324,13
5092,0,2227,0
5093,778,871,164
5094,0,212,0
5095,0,2157,16
5096,1066,27,104
5097,0,981,92
5098,438,2140,0
5099,395,0,139
5100,0,1600,115
5101,269,1282,77
5102,536,703,11
5103,501,0,14
5104,706,0,36
5105,225,1043,0
5106,635,0,53
5107,112,879,153
5108,0,1303,152
5109,0,1762,17
5110,0,0,172
5111,745,2103,262
5112,0,2495,24
5113,471,1168,132
5114,270,0,0
5115,331,405,0
5116,877,695,67
5117,206,1024,0
5118,597,767,277
5119,383,1035,122
5120,312,651,161
5121,1226,1018,54
5122,0,269,0
5123,850,395,2
5124,614,150,85
5125,190,2724,0
5126,976,2256,130
5127,0,1318,134
5128,175,2113,58
5129,0,1569,0
5130,523,931,242
5131,0,0,35
5132,531,474,349
5133,300,398,128
5134,190,0,35
5135,514,0,106
5136,269,1253,0
5137,0,1079,168
5138,1413,0,333
5139,187,0,0
5140,0,1943,27
5141,55,0,46
5142,0,921,152
5143,677,548,284
5144,489,1267,99
5145,518,0,288
5146,231,837,76
5147,265,918,106
5148,231,982,93
5149,339,826,189
5150,680,1100,12
5151,494,3007,145
5152,556,3389,0
5153,555,84,27
5154,699,0,0
5155,477,1359,67
5156,503,937,24
5157,812,1840,179
5158,121,1038,0
5159,50,805,0
5160,0,1910,0
5161,437,2054,164
5162,0,0,0
5163,541,0,100
5164,328,635,26
5165,792,846,146
5166,119,511,33
5167,293,1193,354
5168,787,1773,261
5169,885,2523,24
5170,116,1342,9
5171,437,0,394
5172,479,592,0
5173,508,666,52
5174,271,1276,60
5175,847,1145,57
5176,0,2861,0
5177,212,268,111
5178,536,1142,0
5179,540,3176,212
5180,873,140,0
5181,816,894,64
5182,263,0,0
5183,854,829,0
5184,103,0,0
5185,716,1825,0
5186,1044,896,215
5187,822,0,53
5188,409,1612,196
5189,245,930,17
5190,0,1728,123
5191,485,0,0
5192,0,1125,0
5193,73,1543,0
5194,0,307,94
5195,197,0,86
5196,359,701,141
5197,471,2012,81
5198,145,1907,275
5199,768,302,77
5200,291,0,164
5201,75,299,23
5202,453,261,0
5203,1101,1205,135
5204,494,636,48
5205,234,0,147
5206,0,1884,96
5207,287,889,0
5208,457,1194,173
5209,225,0,0
5210,0,0,125
5211,52,0,195
5212,911,248,16
5213,904,1339,182
5214,39,0,100
5215,620,2389,149
5216,0,920,0
5217,893,2149,81
5218,461,0,0
5219,723,1265,241
5220,0,832,0
5221,622,1589,19
5222,366,503,0
5223,687,1233,130
5224,710,1882,264
5225,394,72,128
5226,145,994,376
5227,660,0,0
5228,347,1470,0
5229,44,2763,0
5230,26,0,71
5231,0,650,0
5232,179,1653,0
5233,780,777,124
5234,435,915,0
5235,172,341,0
5236,669,302,15
5237,59,655,25
5238,405,787,166
5239,302,0,0
5240,660,676,0
5241,0,2364,120
5242,52,311,144
5243,0,0,211
5244,272,588,108
5245,821,6,72
5246,181,0,119
5247,179,888,29
5248,694,11,28
5249,767,99,0
5250,336,903,154
5251,624,0,80
5252,0,0,141
5253,883,1437,0
5254,1170,0,53
5255,563,0,0
5256,0,0,219
5257,161,242,124
5258,598,1186,83
5259,212,860,11
5260,843,3214,100
5261,588,1867,0
5262,106,0,47
5263,381,0,0
5264,36,3539,301
5265,301,1841,215
5266,162,1353,172
5267,807,822,0
5268,1158,1027,150
5269,0,0,78
5270,0,906,189
5271,278,818,92
5272,0,0,57
5273,386,188,83
5274,648,2309,0
5275,926,615,0
5276,444,2883,98
5277,297,0,180
5278,0,205,0
5279,379,0,53
5280,396,0,0
5281,607,0,214
5282,105,1070,177
5283,207,1020,128
5284,0,43,101
5285,0,0,224
5286,0,2270,0
5287,0,449,0
5288,495,0,172
5289,176,1028,164
5290,168,955,0
5291,2,411,1
5292,0,898,239
5293,931,0,102
5294,0,1529,142
5295,215,0,0
5296,0,119,128
5297,731,1414,0
5298,423,1987,0
5299,61,2382,136
5300,223,1834,212
5301,995,410,30
5302,342,0,0
5303,301,2195,241
5304,18,2160,37
5305,0,50,51
5306,309,1695,240
5307,490,401,20
5308,779,2294,0
5309,0,213,145
5310,0,2787,0
5311,153,1556,42
5312,368,2600,0
5313,315,265,78
5314,324,1162,65
5315,521,0,162
5316,32,1616,150
5317,717,1673,117
5318,531,3219,100
5319,250,1242,50
5320,966,1492,123
5321,949,258,0
5322,717,1303,0
5323,0,352,182
5324,958,864,130
5325,665,924,44
5326,1117,380,173
5327,830,809,0
5328,957,357,0
5329,697,352,0
5330,872,1856,119
5331,1112,925,0
5332,450,1103,0
5333,0,0,89
5334,254,1181,0
5335,514,1292,0
5336,397,333,0
5337,0,2897,123
5338,0,0,0
5339,93,1554,0
5340,670,1480,0
5341,958,1303,13
5342,711,926,0
5343,763,1313,266
5344,339,1641,0
5345,0,0,9
5346,199,1053,69
5347,273,555,0
5348,184,0,80
5349,389,1485,0
5350,534,162,222
5351,687,0,0
5352,265,188,0
5353,0,0,0
5354,189,1806,99
5355,385,902,45
5356,825,2172,138
5357,157,56,111
5358,560,1647,0
5359,477,3676,5
5360,385,1112,16
5361,716,1634,260
5362,123,1460,132
5363,155,0,261
5364,365,1349,148
5365,130,1061,51
5366,558,476,0
5367,103,0,79
5368,453,1461,51
5369,332,0,48
5370,449,2947,35
5371,198,862,0
5372,243,0,193
5373,405,214,52
5374,444,457,0
5375,368,3235,109
5376,1005,0,0
5377,0,624,118
5378,345,189,152
5379,0,1260,167
5380,508,205,40
5381,0,0,13
5382,265,543,0
5383,230,435,0
5384,474,133,56
5385,163,188,35
5386,147,1967,0
5387,904,414,0
5388,475,0,46
5389,160,267,11
5390,276,800,0
5391,982,0,147
5392,281,2423,248
5393,112,1640,161
5394,114,2221,0
5395,164,1149,52
5396,147,0,223
5397,0,2330,0
5398,0,0,142
5399,60,0,0
5400,590,906,238
5401,227,2167,11
5402,292,1832,297
5403,843,1680,243
5404,852,422,46
5405,264,406,0
5406,134,1101,79
5407,47,610,38
5408,627,1663,14
5409,293,1601,0
5410,225,1355,2
5411,66,0,0
5412,82,876,117
5413,488,632,164
5414,0,918,137
5415,740,0,94
5416,170,0,0
5417,313,1222,80
5418,0,376,143
5419,364,1338,0
5420,247,52,70
5421,350,2206,42
5422,918,1778,236
5423,435,1051,149
5424,73,524,123
5425,104,1624,0
5426,591,1150,76
5427,853,991,41
5428,474,1821,40
5429,626,2217,0
5430,596,0,0
5431,898,0,50
5432,0,0,177
5433,618,0,0
5434,736,679,15
5435,0,1364,249
5436,39,722,26
5437,52,193,44
5438,97,1907,45
5439,190,889,0
5440,460,1098,119
5441,692,1936,0
5442,772,617,54
5443,57,2871,105
5444,54,282,266
5445,860,2807,0
5446,610,0,150
5447,400,1279,151
5448,546,81,0
5449,358,1900,122
5450,565,250,234
5451,244,1045,0
5452,469,73,84
5453,0,1712,101
5454,113,67,115
5455,117,2482,140
5456,230,0,75
5457,24,0,113
5458,170,1727,0
5459,0,133,75
5460,574,737,6
5461,338,412,0
5462,0,0,3
5463,58,665,87
5464,495,2050,104
5465,167,1780,0
5466,109,984,0
5467,341,1893,135
5468,497,0,112
5469,0,408,153
5470,574,1153,205
5471,71,610,115
5472,362,489,13
5473,356,0,70
5474,173,0,236
5475,0,1589,355
5476,263,995,107
5477,975,1676,115
5478,0,293,136
5479,1000,8,60
5480,272,751,183
5481,382,1626,166
5482,0,505,96
5483,82,1572,23
5484,182,0,0
5485,0,578,136
5486,291,672,80
5487,217,2011,0
5488,1059,959,0
5489,0,2547,129
5490,407,0,0
5491,461,878,90
5492,0,929,148
5493,625,1385,117
5494,221,0,16
5495,0,2483,0
5496,615,758,121
5497,0,0,187
5498,0,728,0
5499,626,421,112
5500,240,3618,227
5501,711,1828,94
5502,820,796,15
5503,129,629,169
5504,665,1726,0
5505,87,1776,0
5506,1202,0,145
5507,111,1408,14
5508,752,773,24
5509,684,0,0
5510,487,1653,7
5511,119,3064,208
5512,313,1319,236
5513,0,1880,250
5514,453,2607,175
5515,499,0,108
5516,419,0,0
5517,0,1422,37
5518,0,489,289
5519,90,0,11
5520,478,664,220
5521,477,1495,64
5522,306,590,0
5523,606,0,126
5524,0,513,194
5525,597,724,52
5526,546,0,190
5527,510,597,0
5528,301,0,0
5529,1052,1425,80
5530,553,0,109
5531,8,1790,203
5532,462,322,126
5533,650,184,0
5534,150,1048,80
5535,775,0,122
5536,512,1032,0
5537,0,0,53
5538,481,169,22
5539,218,1163,0
5540,569,0,111
5541,721,0,0
5542,442,1001,102
5543,990,716,118
5544,302,918,174
5545,602,1083,0
5546,669,804,0
5547,333,1372,88
5548,659,845,27
5549,147,0,369
5550,212,0,107
5551,0,2735,64
5552,459,744,39
5553,490,1725,0
5554,809,387,118
5555,664,684,49
5556,263,276,49
5557,0,3290,68
5558,530,1006,81
5559,783,192,0
5560,651,0,147
5561,773,2782,0
5562,290,576,43
5563,195,1513,196
5564,94,1628,249
5565,348,266,0
5566,340,1439,61
5567,446,120,87
5568,321,0,0
5569,319,1947,144
5570,80,581,70
5571,720,1280,78
5572,398,1169,0
5573,304,1403,102
5574,90,0,148
5575,0,140,71
5576,857,409,2
5577,576,0,11
5578,0,1187,81
5579,654,1970,63
5580,713,2133,155
5581,415,394,6
5582,965,1046,0
5583,450,1204,96
5584,0,1386,6
5585,505,0,142
5586,460,2624,58
5587,144,1701,128
5588,583,1728,0
5589,0,1987,73
5590,738,1296,0
5591,42,0,0
5592,2,601,0
5593,327,0,0
5594,530,1173,191
5595,430,570,0
5596,92,702,0
5597,180,1987,72
5598,0,272,61
5599,285,484,5
5600,770,767,40
5601,368,0,162
5602,689,470,130
5603,912,0,120
5604,150,140,0
5605,300,1627,368
5606,1178,1206,171
5607,908,130,113
5608,0,786,0
5609,513,0,159
5610,369,742,4
5611,677,3770,37
5612,91,2650,0
5613,56,799,0
5614,117,910,105
5615,156,0,166
5616,673,0,131
5617,0,1118,127
5618,137,202,51
5619,0,1678,14
5620,745,2365,89
5621,843,1088,146
5622,247,849,58
5623,258,0,188
5624,538,1516,34
5625,919,0,0
5626,521,313,56
5627,109,1735,69
5628,0,1808,49
5629,0,263,195
5630,396,322,144
5631,125,22,0
5632,442,0,222
5633,163,89,0
5634,0,0,289
5635,0,1450,27
5636,952,1152,37
5637,700,1323,51
5638,1014,0,99
5639,570,0,58
5640,209,800,43
5641,862,810,198
5642,357,592,118
5643,451,445,0
5644,353,2511,137
5645,0,1184,114
5646,967,2779,0
5647,552,2055,143
5648,492,2503,41
5649,346,0,34
5650,430,1357,31
5651,146,298,0
5652,599,0,1
5653,0,2289,134
5654,438,441,55
5655,578,0,0
5656,295,316,161
5657,507,0,26
5658,0,28,0
5659,9,515,295
5660,457,2531,0
5661,622,56,152
5662,0,2458,0
5663,564,1621,72
5664,167,1153,0
5665,297,1517,0
5666,0,758,114
5667,52,2072,101
5668,729,1330,181
5669,381,0,54
5670,226,1050,296
5671,326,1554,86
5672,551,446,118
5673,533,875,0
5674,341,111,0
5675,777,0,113
5676,731,0,49
5677,523,0,78
5678,389,1435,0
5679,614,0,71
5680,486,56,70
5681,765,0,0
5682,704,453,127
5683,0,0,0
5684,0,1161,77
5685,108,0,247
5686,733,1913,131
5687,0,102,130
5688,516,646,0
5689,504,748,248
5690,803,996,205
5691,436,782,0
5692,0,303,7
5693,11,1098,192
5694,0,1226,251
5695,169,0,0
5696,301,1184,0
5697,0,1975,42
5698,917,1473,0
5699,0,1707,60
5700,871,922,185
5701,811,0,0
5702,704,0,71
5703,110,1075,0
5704,497,1718,234
5705,0,3621,0
5706,709,1758,221
5707,342,0,0
5708,217,0,140
5709,0,3097,85
5710,0,523,43
5711,0,793,0
5712,784,0,92
5713,219,2360,10
5714,306,1261,0
5715,613,0,216
5716,1042,0,116
5717,863,1061,127
5718,7,790,16
5719,0,1603,38
5720,1249,1309,31
5721,1215,471,94
5722,439,183,127
5723,0,579,54
5724,728,176,0
5725,329,610,139
5726,327,761,61
5727,703,0,0
5728,494,1395,0
5729,0,362,90
5730,248,0,0
5731,616,381,104
5732,559,994,0
5733,467,830,72
5734,717,1180,17
5735,234,1672,246
5736,436,2092,160
5737,0,1039,202
5738,201,0,60
5739,654,466,146
5740,224,0,67
5741,195,2496,215
5742,0,2796,50
5743,743,1416,0
5744,574,1631,0
5745,677,1003,237
5746,0,1122,109
5747,309,0,116
5748,265,668,218
5749,265,0,0
5750,139,1035,19
5751,240,683,32
5752,686,2754,137
5753,0,1691,0
5754,1032,1038,0
5755,549,469,0
5756,353,2475,181
5757,707,713,0
5758,0,1087,0
5759,121,788,126
5760,324,327,0
5761,878,782,0
5762,352,0,0
5763,537,0,51
5764,149,1105,111
5765,551,2363,36
5766,994,1104,104
5767,740,0,0
5768,339,0,0
5769,621,1554,300
5770,584,159,190
5771,558,1408,140
5772,784,1147,0
5773,781,1238,32
5774,322,779,57
5775,608,1140,199
5776,226,621,101
5777,25,88,114
5778,269,0,40
5779,341,0,143
5780,0,557,90
5781,690,2313,62
5782,0,1498,0
5783,1381,979,45
5784,929,0,0
5785,272,1774,53
5786,373,621,67
5787,482,2370,0
5788,149,0,33
5789,441,0,0
5790,315,0,111
5791,334,0,126
5792,437,0,12
5793,0,851,117
5794,384,9,121
5795,430,0,33
5796,417,1853,222
5797,289,0,0
5798,793,1353,216
5799,237,776,33
5800,454,2931,0
5801,853,1774,20
5802,340,223,0
5803,449,19,142
5804,333,2296,0
5805,830,0,207
5806,273,941,0
5807,847,609,147
5808,330,390,60
5809,49,1109,87
5810,622,940,0
5811,256,1217,95
5812,600,888,72
5813,0,1176,0
5814,371,841,0
5815,198,63,0
5816,0,748,0
5817,163,7,192
5818,155,0,58
5819,351,397,0
5820,0,621,5
5821,487,781,3
5822,878,1690,27
5823,474,230,0
5824,671,948,0
5825,777,866,140
5826,830,116,78
5827,1066,820,41
5828,183,1780,58
5829,101,937,53
5830,661,978,35
5831,633,16,113
5832,658,2777,105
5833,1073,75,0
5834,373,0,43
5835,528,1632,0
5836,4,626,126
5837,1165,431,140
5838,244,181,0
5839,254,2677,45
5840,240,1110,0
5841,129,1312,162
5842,97,912,134
5843,174,1023,181
5844,0,2188,217
5845,76,485,0
5846,1096,0,153
5847,643,1641,216
5848,714,1257,0
5849,808,856,39
5850,1053,1230,19
5851,0,361,149
5852,0,766,0
5853,69,608,253
5854,194,134,46
5855,257,1972,156
5856,202,0,51
5857,451,3182,110
5858,382,1650,0
5859,100,0,16
5860,0,513,149
5861,0,570,89
5862,164,1149,0
5863,277,0,64
5864,0,777,0
5865,186,619,0
5866,0,0,0
5867,322,0,124
5868,0,1693,177
5869,53,0,285
5870,0,1238,0
5871,312,1568,140
5872,46,519,147
5873,707,798,0
5874,520,1946,0
5875,343,16,0
5876,72,123,1
5877,511,233,79
5878,627,1947,204
5879,422,2079,176
5880,967,0,0
5881,540,1783,0
5882,710,1590,197
5883,419,2348,0
5884,621,1142,51
5885,72,699,0
5886,198,1927,181
5887,499,1466,0
5888,497,3062,0
5889,558,1734,170
5890,779,903,264
5891,0,0,26
5892,6,144,53
5893,455,0,155
5894,99,522,89
5895,1628,1700,18
5896,561,740,5
5897,340,1799,0
5898,177,1093,83
5899,190,328,48
5900,380,835,11
5901,411,1232,0
5902,199,888,0
5903,267,900,124
5904,870,0,152
5905,885,297,22
5906,463,3076,11
5907,0,2013,0
5908,570,0,158
5909,948,0,61
5910,880,823,97
5911,643,1667,96
5912,899,207,25
5913,389,1799,0
5914,603,806,0
5915,115,576,179
5916,478,1525,0
5917,865,195,14
5918,149,448,0
5919,48,1436,0
5920,405,712,0
5921,285,2715,239
5922,611,1461,128
5923,200,1394,1
5924,1010,693,174
5925,0,1647,41
5926,836,411,203
5927,84,1036,295
5928,0,0,168
5929,458,1818,68
5930,274,1044,133
5931,0,2791,59
5932,0,3214,0
5933,366,1532,0
5934,733,815,0
5935,587,0,0
5936,390,1678,250
5937,548,961,178
5938,359,1300,105
5939,0,2530,145
5940,0,0,0
5941,293,0,136
5942,309,500,159
5943,686,1592,0
5944,651,1317,140
5945,595,0,0
5946,265,1525,0
5947,0,0,200
5948,523,0,0
5949,565,625,0
5950,0,173,164
5951,58,1663,25
5952,111,1040,38
5953,413,2567,36
5954,70,489,95
5955,355,618,33
5956,291,1994,70
5957,310,650,4
5958,102,2287,95
5959,131,1303,91
5960,0,0,261
5961,511,1960,17
5962,582,1687,38
5963,82,1727,83
5964,936,0,161
5965,252,60,0
5966,940,136,69
5967,130,0,0
5968,0,2543,28
5969,519,732,173
5970,462,707,0
5971,382,1314,77
5972,130,1332,1
5973,356,0,0
5974,179,77,162
5975,256,0,0
5976,683,1158,89
5977,438,446,91
5978,596,760,0
5979,283,0,74
5980,242,424,0
5981,0,1896,114
5982,231,2200,0
5983,0,1487,21
5984,149,0,30
5985,339,2045,177
5986,579,1492,73
5987,269,623,160
5988,499,0,117
5989,0,1729,116
5990,348,133,22
5991,0,1102,167
5992,0,815,19
5993,299,2333,0
5994,845,615,35
5995,507,729,106
5996,376,2374,0
5997,362,65,0
5998,103,1585,0
5999,166,539,142
6000,528,0,237
6001,0,745,35
6002,590,1458,115
6003,224,2142,112
6004,677,2267,224
6005,727,440,0
6006,0,0,34
6007,152,415,21
6008,50,0,66
6009,0,520,327
6010,0,391,61
6011,1279,1495,0
6012,596,0,0
6013,1084,0,192
6014,678,0,0
6015,93,1970,129
6016,227,0,0
6017,588,978,0
6018,532,612,123
6019,154,1821,0
6020,0,1359,103
6021,1595,869,111
6022,316,172,116
6023,248,0,29
6024,411,999,131
6025,279,1292,0
6026,415,0,0
6027,849,0,134
6028,323,1005,75
6029,0,1094,0
6030,309,0,0
6031,196,152,0
6032,900,0,63
6033,806,2166,235
6034,409,0,43
6035,0,1304,19
6036,0,708,55
6037,375,2076,292
6038,494,0,138
6039,229,808,0
6040,190,0,61
6041,148,0,93
6042,360,1360,0
6043,0,0,139
6044,0,509,0
6045,135,1788,0
6046,819,1515,66
6047,66,58,49
6048,436,0,57
6049,454,1270,0
6050,853,2130,0
6051,840,60,179
6052,348,0,105
6053,192,202,0
6054,122,1334,0
